Datetime,Tweet Id,Text,Username,url,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-07-02 20:28:03+00:00,1278787543971115014,"SELLERS, Do Not Miss Out On The Summer Market
#realestate #losangeles #economy #SummerVibes #HomeDepot #Luxury #pandemic #coronavirus #COVID19 #GlowandLovely #quotes #thursdayvibes #california #usa #howto #kocarhomes https://t.co/MxLxfd6RhY",KocarHomes,https://twitter.com/KocarHomes/status/1278787543971115014,38,45,1,222,0,0,1,,,,https://twitter.com/KocarHomes/status/1278787543971115014,33.704538,-118.668404,Tweet,#losangeles co #california summer #kocarhomes market #thursdayvibes #quotes #pandemic seller #coronavirus #economy #luxury miss #howto #usa #covid19 http #realestate #homedepot mxlxfd6rhy #summervibes
2020-07-02 20:24:31+00:00,1278786653172248577,"Fair &amp; Lovely changed it's name to Glow &amp; Lovely.

Ab agar tatti me shakkar milaoge to wo muffin to nahi ban jaegi.

#GlowandLovely",TheBhaaratKurda,https://twitter.com/TheBhaaratKurda/status/1278786653172248577,258,635,5,5902,0,0,0,,,,https://twitter.com/TheBhaaratKurda/status/1278786653172248577,,,Tweet,name wo nahi jaegi agar muffin ban lovely milaoge fair shakkar glow ab tatti changed
2020-07-02 20:14:19+00:00,1278784085603696641,"No #hindustanunilever #HUL, changing a name doesn't change the product. Repackaging #FairandLovely into #GlowandLovely and still making money off of people's insecurities is not the solution. Change the mentality. Be part of something bigger! #RacismMustFall",literal_quadri,https://twitter.com/literal_quadri/status/1278784085603696641,13,115,0,48,0,0,0,,,,https://twitter.com/literal_quadri/status/1278784085603696641,,,Tweet,name #hul people something changing insecurity part #racismmustfall money making bigger mentality change product still solution #hindustanunilever repackaging
2020-07-02 20:13:50+00:00,1278783964522700810,"Daft. #FairandLovely now called #GlowandLovely bcos they 'understand' the sentiments of the #blm movement
It's still a face WHITENING cream you numpties 🙈 https://t.co/hlaHIyTcF7",NUthmani,https://twitter.com/NUthmani/status/1278783964522700810,2421,1197,23,16860,2,0,0,,,,https://twitter.com/NUthmani/status/1278783964522700810,,,Tweet,hlahiytcf7 #blm face cream daft called whitening still sentiment co numpties understand http movement bcos
2020-07-02 20:11:21+00:00,1278783337893523456,Here's what HUL could have done instead- TAKEN THE PRODUCT OFF THE DAMN SHELVES. 'Glow and Lovely'. You can do better. @HUL_News #GlowandLovely,th3petti,https://twitter.com/th3petti/status/1278783337893523456,45,197,0,441,0,0,0,,,"[User(username='HUL_News', id=1703704490, displayname='Hindustan Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/th3petti/status/1278783337893523456,,,NonTweet,shelf taken instead done lovely news hul product damn glow could better
2020-07-02 20:10:10+00:00,1278783043021365249,"To be ‘FAIR’ we don’t need any cream telling us that we need to ‘GLOW’ to be ‘LOVELY’.
Let’s stop defining the beauty standards already!!

#DontDefineBeauty #unfairandlovely #fairandlovely #glowandlovely #HUL #sheroes #rebranding #branding #india #HindustanUnilever",TheAdCode,https://twitter.com/TheAdCode/status/1278783043021365249,66,342,0,308,1,1,0,,,,https://twitter.com/TheAdCode/status/1278783043021365249,,,Tweet,#hul #unfairandlovely lovely standard #rebranding already #hindustanunilever stop #dontdefinebeauty defining #sheroes fair glow u telling #india cream #branding beauty let need
2020-07-02 20:08:41+00:00,1278782669485158402,"@ABPNews Fairness should be within which makes us Lovely and we Glow. No such creams are needed. 
#befair #GlowandLovely",itsAmritBanshi,https://twitter.com/itsAmritBanshi/status/1278782669485158402,65,201,7,2783,0,0,0,,https://twitter.com/ABPNews,"[User(username='ABPNews', id=39240673, displayname='ABP News', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/itsAmritBanshi/status/1278782669485158402,,,NonTweet,u cream abpnews fairness within make lovely #befair needed glow
2020-07-02 20:01:53+00:00,1278780958536110081,Really!!! If u r using #GlowandLovely thinking its different than #FairandLovely. U know what u r?? https://t.co/rFnK7x4NhW,taranumgoel,https://twitter.com/taranumgoel/status/1278780958536110081,545,83,22,26810,0,1,0,,,,https://twitter.com/taranumgoel/status/1278780958536110081,,,Tweet,u different rfnk7x4nhw really know r co using thinking http
2020-07-02 19:54:28+00:00,1278779089369706496,@Unilever At least Fair and Lovely was a nominal clause. Glow and Lovely is plain stoopid. #FairandLovely #GlowandLovely #grammar #respect #skincare #racialjustice,dharmabumbybay,https://twitter.com/dharmabumbybay/status/1278779089369706496,287,271,2,1081,0,0,0,,,"[User(username='Unilever', id=109224937, displayname='Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/dharmabumbybay/status/1278779089369706496,,,NonTweet,clause stoopid #skincare #grammar lovely least #racialjustice plain nominal #respect fair glow unilever
2020-07-02 19:53:19+00:00,1278778801527435266,Because all brown poeple look like this. “Diverse portrayal of beauty” my foot. . #GlowandLovely https://t.co/HgwhYjNZAw,vikrambarhath,https://twitter.com/vikrambarhath/status/1278778801527435266,1287,1060,68,12235,1,0,0,,,,https://twitter.com/vikrambarhath/status/1278778801527435266,,,Tweet,poeple hgwhyjnzaw like beauty diverse co portrayal brown http foot look
2020-07-02 19:52:26+00:00,1278778577140346881,"#FairandLovely
#GlowandLovely So Glowing skin is Must, Without it You Can't Be Happy or without it You can't feel happy, I Think User or Non User Both Should look Happy, However They are!! https://t.co/hh8qVfXOhc",abhirajmerahai,https://twitter.com/abhirajmerahai/status/1278778577140346881,0,2,0,7,0,0,0,,,,https://twitter.com/abhirajmerahai/status/1278778577140346881,,,Tweet,must think skin feel happy user non hh8qvfxohc however co without glowing http look
