Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-11-27 19:54:19+00:00,1332412455948066819,"#FairAndLovely minted money for ages, on the word FAIR &amp; magic of lightning the dark skin. Now after being attacked by dark skin activists, they've switched to the word #GlowAndLovely &amp; all of a sudden their ads have #feminist touch. Truly hypocritical.",FarihaMunirShah,https://twitter.com/FarihaMunirShah/status/1332412455948066819,Pakistan,8144,853,38,72096,3,0,0,,,,https://twitter.com/FarihaMunirShah/status/1332412455948066819,,,Tweet,hypocritical skin #feminist fair dark minted switched activist money attacked ad truly word age lightning magic touch sudden
2020-11-27 14:59:41+00:00,1332338310623096833,T3024. Fair and Lovely is now Glow and Lovely. “Fair” enough. #fair #lovely #glow #fairandlovely #glowandlovely,Rajeevkh007,https://twitter.com/Rajeevkh007/status/1332338310623096833,New Delhi,794,55,2,5020,2,0,0,,,,https://twitter.com/Rajeevkh007/status/1332338310623096833,,,Tweet,fair glow enough #fair t3024 lovely #lovely #glow
2020-11-27 10:10:18+00:00,1332265483693907968,"@FairAndLovelyMY name changed 
#GLowandLovely https://t.co/zmAvHP9k05",FarhanKamran12,https://twitter.com/FarhanKamran12/status/1332265483693907968,Pakistan,819,1313,1,9147,0,0,0,,,"[User(username='FairAndLovelyMY', id=4712652733, displayname='Fair & Lovely MY', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/FarhanKamran12/status/1332265483693907968,,,NonTweet,changed fairandlovelymy name http co zmavhp9k05
2020-11-19 04:49:39+00:00,1329285689192550402,Clearly #GlowandLovely cares too much. https://t.co/73gFLwGd6N,KaulAyushi,https://twitter.com/KaulAyushi/status/1329285689192550402,India,51,205,1,240,2,0,0,,,,https://twitter.com/KaulAyushi/status/1329285689192550402,,,Tweet,care http clearly co much 73gflwgd6n
2020-11-08 18:01:50+00:00,1325498780830093323,"Such a positive approach

#GlowAndLovely

https://t.co/JxWf69fHlc",madeeha_rizwan,https://twitter.com/madeeha_rizwan/status/1325498780830093323,"karachi,pakistan",4367,4481,4,7752,2,0,0,,,,https://twitter.com/madeeha_rizwan/status/1325498780830093323,,,Tweet,positive jxwf69fhlc approach http co
2020-11-08 17:54:02+00:00,1325496818004762625,@ayushmannk wanted us to see bala and understand the importance of self love but unfortunately @yamigautam who acted in movie but still decides to do advertisment of #fairandlovely or #glowandlovely whatever it is  . Promoting obsession with fair skin. Heights of irony.,RhtAnand,https://twitter.com/RhtAnand/status/1325496818004762625,bokaro steel city,29,206,1,602,1,0,0,,,"[User(username='ayushmannk', id=38403110, displayname='Ayushmann Khurrana', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='yamigautam', id=1139649950, displayname='Yami Gautam Dhar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/RhtAnand/status/1325496818004762625,,,NonTweet,skin fair bala love acted importance promoting advertisment irony self height ayushmannk still decides unfortunately yamigautam movie wanted obsession u understand whatever see
2020-11-06 11:45:00+00:00,1324679172757708806,#China fairandlovely now is #glowandlovely https://t.co/UJkxOA1YK3,major_madhan,https://twitter.com/major_madhan/status/1324679172757708806,India ,18605,102,21,7390,17,4,3,,,,https://twitter.com/major_madhan/status/1324679172757708806,,,Tweet,ujkxoa1yk3 http co #china fairandlovely
2020-11-06 03:16:07+00:00,1324551107016798209,Saw #FairAndLovely's 1st ad after its name being changed to #GlowAndLovely. The same product which had ads focusing on a girl's dependency on a whitening cream because it'd totally revolutionise her life has ads focusing on #womenempowerment now. (1/2),bf6282,https://twitter.com/bf6282/status/1324551107016798209,"Karachi, Pakistan",122,236,0,1604,1,0,1,,,,https://twitter.com/bf6282/status/1324551107016798209,,,Tweet,changed dependency revolutionise life 1 1st girl name focusing ad whitening 2 product #womenempowerment totally cream saw
2020-11-05 11:27:55+00:00,1324312485382467584,"Finally a beauty cream Advertisement promoting ""Every skin tone is beautiful"" ❤️
Every girl is beautiful whatever the color complexion she has 💗
#GlowandLovely https://t.co/BPbiCIbugz",Apkihihun,https://twitter.com/Apkihihun/status/1324312485382467584,"Karachi, Pakistan",896,799,0,1431,17,1,1,,,,https://twitter.com/Apkihihun/status/1324312485382467584,,,Tweet,complexion advertisement girl skin promoting tone color beauty http bpbicibugz co whatever finally beautiful cream every
2020-11-04 15:14:07+00:00,1324007022879215617,"Is anyone else also getting calls from Mawra Hocane selling you #GlowandLovely?
Who gave her my number?????",nirmazi,https://twitter.com/nirmazi/status/1324007022879215617,,583,454,2,2154,3,0,1,,,,https://twitter.com/nirmazi/status/1324007022879215617,,,Tweet,hocane anyone else also gave mawra selling getting number call
