Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2020-07-02 12:00:59+00:00,1278659934951858177,"Fair &amp; Lovely to be renamed as Glow &amp; Lovely
Fair &amp; Handsome to be renamed as Glow &amp; Handsome
#HUL
#FairandLovely",MasterNemo6,https://twitter.com/MasterNemo6/status/1278659934951858177,India,25,0,0,1575,0,0,0,,,,https://twitter.com/MasterNemo6/status/1278659934951858177,,,Tweet,handsome renamed fair glow #hul lovely
2020-07-02 12:00:09+00:00,1278659723365986305,"Fair &amp; Lovely renamed as Glow &amp; Lovely

HUL flagship skin care brand Fair &amp; Lovely to be known as Glow &amp; Lovely @moneycontrolcom #FairandLovely #GlowandLovely #rename #HUL  

https://t.co/jmjw9Ot8A8",12JIGARUPADHYAY,https://twitter.com/12JIGARUPADHYAY/status/1278659723365986305,"Surat, India",86,157,0,727,0,0,0,,,"[User(username='moneycontrolcom', id=68927629, displayname='Moneycontrol', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/12JIGARUPADHYAY/status/1278659723365986305,,,NonTweet,skin renamed fair care glow known #hul brand http co jmjw9ot8a8 #rename flagship lovely hul moneycontrolcom
2020-07-02 11:57:03+00:00,1278658946035679235,"HUL renames Fair and Lovely as Glow and Lovely!
Any thoughts?
#FairandLovely #glowandlovely #hul #rebranding #renaming",Khayali_S,https://twitter.com/Khayali_S/status/1278658946035679235,"Ahmadabad City, India",1,33,0,34,0,0,0,,,,https://twitter.com/Khayali_S/status/1278658946035679235,,,Tweet,renames fair #renaming glow #hul #rebranding thought lovely hul
2020-07-02 11:49:40+00:00,1278657084985237504,About fairness creams and unfair criticism. My opinion alongside a few other industry stalwarts on woke consumerism and socially motivated brand decisions. ⁦@livemint⁩ #fairandlovely #HUL https://t.co/VGfi2c6rt6,NickSarma,https://twitter.com/NickSarma/status/1278657084985237504,Delhi NCR,1156,107,37,18703,0,0,0,,,"[User(username='livemint', id=17673635, displayname='Mint', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/NickSarma/status/1278657084985237504,,,NonTweet,#hul criticism co alongside vgfi2c6rt6 cream motivated industry consumerism fairness decision unfair livemint brand woke http stalwart opinion socially
2020-07-02 11:47:08+00:00,1278656450911297536,"@asliyoyo has been explaining since 2011, Fair isn’t the only Lovely 🌝
#FairandLovely 
#illustration 
#Blackisbeautiful https://t.co/1ApeOPZP0E",sim_agni07,https://twitter.com/sim_agni07/status/1278656450911297536,,47,109,0,20,1,0,0,,,"[User(username='asliyoyo', id=769727912, displayname='Yo Yo Honey Singh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/sim_agni07/status/1278656450911297536,,,NonTweet,asliyoyo since fair #illustration http co #blackisbeautiful 1apeopzp0e lovely explaining 2011
2020-07-02 11:47:08+00:00,1278656447723667456,"Women don't come with shade cards. #letsnormalize skin tones, please? Stop investing in skin bleaching products. #darkandlovely #FairandLovely #racism #womensart https://t.co/mCmitfxnza",DVoiceOfWoman,https://twitter.com/DVoiceOfWoman/status/1278656447723667456,Noida,3039,4177,6,2086,4,0,1,,,,https://twitter.com/DVoiceOfWoman/status/1278656447723667456,,,Tweet,#darkandlovely skin stop tone bleaching come #womensart #letsnormalize product http co mcmitfxnza woman please shade #racism card investing
2020-07-02 11:24:54+00:00,1278650856322154496,"Black lives matters the most to fair and lovely brand.
@fairandlovelyco 
@FALIndia
#FairandLovely 
#fairnesscremes",SawantMukta,https://twitter.com/SawantMukta/status/1278650856322154496,India,49,60,0,72,6,0,0,,,"[User(username='fairandlovelyco', id=251762462, displayname='fairandlovely', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FALIndia', id=587165357, displayname='Fair & Lovely India', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/SawantMukta/status/1278650856322154496,,,NonTweet,life fair fairandlovelyco falindia brand matter black lovely #fairnesscremes
2020-07-02 11:12:47+00:00,1278647806505283586,"Please put your prejudice aside and listen to him once. There have been centuries of oppression against black people that needs to stop. #BLM movement isn't just a hashtag. @HUL_News selling a skin ""lightening"" cream under less obvious name is next level hypocrisy! #fairandlovely https://t.co/LbG7E14f8r",GrlWidNoUsrname,https://twitter.com/GrlWidNoUsrname/status/1278647806505283586,"New Delhi, India",65,49,0,709,0,0,0,,,"[User(username='HUL_News', id=1703704490, displayname='Hindustan Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/GrlWidNoUsrname/status/1278647806505283586,,,NonTweet,skin stop hashtag co please cream need #blm lbg7e14f8r aside put hypocrisy people oppression lightening name prejudice next level selling listen obvious movement news http century black hul le
2020-07-02 11:11:24+00:00,1278647458705240072,"So are we only boycotting the fairness products and then continuing with fairness filters and inbuilt fairness/beauty cameras in our mobile devices? :/ 

#SayNoToRacism #FairandLovely",oooohhnnoooo,https://twitter.com/oooohhnnoooo/status/1278647458705240072,,31,392,0,1209,0,0,0,,,,https://twitter.com/oooohhnnoooo/status/1278647458705240072,,,Tweet,camera beauty filter product device #saynotoracism boycotting fairness continuing inbuilt mobile
2020-07-02 10:24:25+00:00,1278635631694934017,"""The word for dark skin in Bengali — for my dark brown skin — was not just shamla, but moyla (dirty)."" - Amrita Dutt in @IndianExpress

Can you think how you were made to internalise this obsession with ""fairness"" through your language? #fairandlovely 

https://t.co/cdrEVg2qU3",mttandmore,https://twitter.com/mttandmore/status/1278635631694934017,,501,263,7,554,4,0,1,,,"[User(username='IndianExpress', id=38647512, displayname='The Indian Express', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/mttandmore/status/1278635631694934017,,,NonTweet,skin co internalise bengali dirty brown shamla cdrevg2qu3 dark word amrita fairness think language indianexpress moyla obsession http dutt made
